TransactionID,UserID,CourseID,TransactionDate,Amount,PaymentMethod,TeacherID,UserName,Age,Gender,Email,AgeGroup,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,TransactionYear,TransactionMonth,TransactionMonthName,TransactionQuarter,DayOfWeek,UserEnrollmentCount,LearnerActivityTier,IsFreeCourse
TT06114,U02980,CR00041,2025-06-20,53.86,Bank Transfer,TC00042,yodonnell,27,Male,richard69@hotmail.com,26–35,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,2025,6,Jun 2025,Q2 2025,Friday,12,Power Learner (8+),False
TT06115,U02981,CR00045,2025-11-01,0.0,Bank Transfer,TC00042,usloan,23,Male,fsmith@yahoo.com,18–25,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,2025,11,Nov 2025,Q4 2025,Saturday,14,Power Learner (8+),True
TT06116,U02984,CR00053,2025-06-21,0.0,PayPal,TC00040,coleandrew,35,Female,carlos93@gmail.com,26–35,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,2025,6,Jun 2025,Q2 2025,Saturday,14,Power Learner (8+),True
TT06117,U02989,CR00037,2025-05-12,0.0,Credit Card,TC00040,neil55,22,Male,dale92@yahoo.com,18–25,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,2025,5,May 2025,Q2 2025,Monday,11,Power Learner (8+),True
TT06118,U02992,CR00035,2025-12-28,0.0,Bank Transfer,TC00040,michelle74,24,Female,dcombs@gmail.com,18–25,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,2025,12,Dec 2025,Q4 2025,Sunday,12,Power Learner (8+),True
TT06119,U02994,CR00023,2025-03-21,0.0,Bank Transfer,TC00042,rhodesjames,31,Female,michael02@outlook.com,26–35,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,2025,3,Mar 2025,Q1 2025,Friday,14,Power Learner (8+),True
TT06120,U00003,CR00058,2025-03-02,0.0,Bank Transfer,TC00040,morrisonamanda,33,Female,ganderson@yahoo.com,26–35,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,2025,3,Mar 2025,Q1 2025,Sunday,11,Power Learner (8+),True
TT06121,U00013,CR00012,2025-10-29,487.92,Bank Transfer,TC00042,cherrykathleen,33,Female,michelewatkins@outlook.com,26–35,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,2025,10,Oct 2025,Q4 2025,Wednesday,14,Power Learner (8+),False
TT06122,U00015,CR00041,2025-10-29,53.86,Credit Card,TC00040,tbaker,27,Female,kelly33@yahoo.com,26–35,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,2025,10,Oct 2025,Q4 2025,Wednesday,14,Power Learner (8+),False
TT06123,U00018,CR00010,2025-09-28,0.0,Credit Card,TC00040,nicole97,24,Female,aprilharrell@hotmail.com,18–25,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,2025,9,Sep 2025,Q3 2025,Sunday,16,Power Learner (8+),True
TT06124,U00045,CR00030,2025-09-18,0.0,Bank Transfer,TC00042,rodneystevens,23,Female,mitchellwilliam@yahoo.com,18–25,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,2025,9,Sep 2025,Q3 2025,Thursday,14,Power Learner (8+),True
TT06125,U00048,CR00031,2025-09-18,0.0,PayPal,TC00040,willie71,19,Male,zgarza@hotmail.com,18–25,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,2025,9,Sep 2025,Q3 2025,Thursday,13,Power Learner (8+),True
TT06126,U00055,CR00044,2025-05-13,119.04,PayPal,TC00040,hallandrea,31,Female,michelle73@gmail.com,26–35,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,2025,5,May 2025,Q2 2025,Tuesday,16,Power Learner (8+),False
TT06127,U00071,CR00055,2025-01-27,57.32,Credit Card,TC00042,kevin94,30,Female,gonzalezchristine@hotmail.com,26–35,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,2025,1,Jan 2025,Q1 2025,Monday,14,Power Learner (8+),False
TT06128,U00083,CR00002,2025-01-11,0.0,Bank Transfer,TC00040,james92,16,Male,kconrad@gmail.com,<18,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,2025,1,Jan 2025,Q1 2025,Saturday,15,Power Learner (8+),True
TT06129,U00085,CR00004,2025-07-12,0.0,Credit Card,TC00042,scottluna,22,Female,adam86@yahoo.com,18–25,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,2025,7,Jul 2025,Q3 2025,Saturday,13,Power Learner (8+),True
TT06130,U00109,CR00009,2025-09-23,0.0,PayPal,TC00040,amyschmidt,15,Female,alicia06@yahoo.com,<18,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,2025,9,Sep 2025,Q3 2025,Tuesday,14,Power Learner (8+),True
TT06131,U00112,CR00010,2025-12-26,0.0,Bank Transfer,TC00040,williamswilliam,34,Female,qmiller@yahoo.com,26–35,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,2025,12,Dec 2025,Q4 2025,Friday,14,Power Learner (8+),True
TT06132,U00117,CR00058,2025-03-20,0.0,PayPal,TC00040,kristin26,19,Female,megan10@gmail.com,18–25,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,2025,3,Mar 2025,Q1 2025,Thursday,13,Power Learner (8+),True
TT06133,U00126,CR00051,2025-12-14,37.89,PayPal,TC00040,zhall,23,Female,juliecervantes@yahoo.com,18–25,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,2025,12,Dec 2025,Q4 2025,Sunday,14,Power Learner (8+),False
TT06134,U00128,CR00024,2025-05-11,117.68,PayPal,TC00040,misty15,35,Female,thomasharris@yahoo.com,26–35,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,2025,5,May 2025,Q2 2025,Sunday,13,Power Learner (8+),False
TT06135,U00133,CR00040,2025-08-13,327.99,PayPal,TC00040,mccarthyscott,21,Male,raymondthomas@gmail.com,18–25,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,2025,8,Aug 2025,Q3 2025,Wednesday,14,Power Learner (8+),False
TT06136,U00134,CR00006,2025-02-02,276.37,Bank Transfer,TC00040,syoung,26,Female,kroy@gmail.com,26–35,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,2025,2,Feb 2025,Q1 2025,Sunday,14,Power Learner (8+),False
TT06137,U00144,CR00059,2025-06-05,0.0,Credit Card,TC00040,rodgerspaul,24,Female,amy66@hotmail.com,18–25,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,2025,6,Jun 2025,Q2 2025,Thursday,13,Power Learner (8+),True
TT06138,U00147,CR00029,2025-08-16,0.0,Bank Transfer,TC00042,patricklaura,30,Male,barbarapatterson@yahoo.com,26–35,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,2025,8,Aug 2025,Q3 2025,Saturday,12,Power Learner (8+),True
TT06139,U00149,CR00010,2025-02-23,0.0,PayPal,TC00042,jacksonanthony,17,Female,yspencer@gmail.com,<18,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,2025,2,Feb 2025,Q1 2025,Sunday,10,Power Learner (8+),True
TT06140,U00152,CR00034,2025-11-15,394.26,Bank Transfer,TC00040,hhill,19,Female,keith03@outlook.com,18–25,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,2025,11,Nov 2025,Q4 2025,Saturday,12,Power Learner (8+),False
TT06141,U00161,CR00012,2025-03-05,487.92,PayPal,TC00040,lawrence17,25,Female,tstone@outlook.com,18–25,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,2025,3,Mar 2025,Q1 2025,Wednesday,11,Power Learner (8+),False
TT06142,U00166,CR00023,2025-09-02,0.0,PayPal,TC00040,campbellkelsey,33,Male,hinesjoshua@gmail.com,26–35,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,2025,9,Sep 2025,Q3 2025,Tuesday,15,Power Learner (8+),True
TT06143,U00169,CR00008,2025-03-27,0.0,PayPal,TC00040,vasquezjohn,24,Male,youngmaurice@yahoo.com,18–25,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,2025,3,Mar 2025,Q1 2025,Thursday,13,Power Learner (8+),True
TT06144,U00173,CR00042,2025-05-03,0.0,Bank Transfer,TC00040,fernando38,31,Male,patriciagarcia@gmail.com,26–35,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,2025,5,May 2025,Q2 2025,Saturday,14,Power Learner (8+),True
TT06145,U00177,CR00016,2025-09-22,0.0,PayPal,TC00042,torreschristine,29,Female,adriana95@yahoo.com,26–35,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,2025,9,Sep 2025,Q3 2025,Monday,14,Power Learner (8+),True
TT06146,U00191,CR00016,2025-04-27,0.0,Bank Transfer,TC00040,foleypaul,34,Male,jeremycole@gmail.com,26–35,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,2025,4,Apr 2025,Q2 2025,Sunday,12,Power Learner (8+),True
TT06147,U00192,CR00003,2025-07-18,0.0,Bank Transfer,TC00040,nathanieldorsey,17,Male,briannarichardson@yahoo.com,<18,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,2025,7,Jul 2025,Q3 2025,Friday,14,Power Learner (8+),True
TT06148,U00198,CR00043,2025-11-29,0.0,Credit Card,TC00040,brian71,30,Female,lewismargaret@hotmail.com,26–35,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,2025,11,Nov 2025,Q4 2025,Saturday,12,Power Learner (8+),True
TT06149,U00208,CR00045,2025-04-27,0.0,PayPal,TC00040,kingrobin,18,Female,jamesholt@yahoo.com,18–25,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,2025,4,Apr 2025,Q2 2025,Sunday,15,Power Learner (8+),True
TT06150,U00216,CR00048,2025-09-16,0.0,PayPal,TC00040,taylorelizabeth,23,Male,peckamy@outlook.com,18–25,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,2025,9,Sep 2025,Q3 2025,Tuesday,16,Power Learner (8+),True
TT06151,U00220,CR00020,2025-12-05,0.0,Credit Card,TC00042,laura88,20,Male,dlewis@hotmail.com,18–25,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,2025,12,Dec 2025,Q4 2025,Friday,15,Power Learner (8+),True
TT06152,U00238,CR00013,2025-11-25,0.0,Bank Transfer,TC00042,joshuaescobar,24,Female,isaiahwest@outlook.com,18–25,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,2025,11,Nov 2025,Q4 2025,Tuesday,15,Power Learner (8+),True
TT06153,U00251,CR00035,2025-07-08,0.0,Bank Transfer,TC00040,summersjamie,28,Female,daniel37@outlook.com,26–35,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,2025,7,Jul 2025,Q3 2025,Tuesday,13,Power Learner (8+),True
TT06154,U00260,CR00035,2025-06-26,0.0,PayPal,TC00040,heather26,35,Male,denisesmith@yahoo.com,26–35,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,2025,6,Jun 2025,Q2 2025,Thursday,15,Power Learner (8+),True
TT06155,U00265,CR00055,2025-05-07,57.32,Credit Card,TC00042,william96,15,Male,kristenmaxwell@hotmail.com,<18,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,2025,5,May 2025,Q2 2025,Wednesday,14,Power Learner (8+),False
TT06156,U00272,CR00026,2025-02-24,0.0,Credit Card,TC00042,wvasquez,25,Male,ashley40@yahoo.com,18–25,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,2025,2,Feb 2025,Q1 2025,Monday,13,Power Learner (8+),True
TT06157,U00282,CR00053,2025-09-30,0.0,Credit Card,TC00040,eandrews,19,Male,jeremy00@outlook.com,18–25,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,2025,9,Sep 2025,Q3 2025,Tuesday,14,Power Learner (8+),True
TT06158,U00292,CR00054,2025-08-21,0.0,Credit Card,TC00040,andrewbrown,33,Male,natalie44@gmail.com,26–35,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,2025,8,Aug 2025,Q3 2025,Thursday,12,Power Learner (8+),True
TT06159,U00298,CR00015,2025-04-10,285.05,Credit Card,TC00042,steven02,32,Male,torresjoseph@outlook.com,26–35,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,2025,4,Apr 2025,Q2 2025,Thursday,14,Power Learner (8+),False
TT06160,U00301,CR00024,2025-07-08,117.68,PayPal,TC00042,shale,26,Male,zprice@gmail.com,26–35,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,2025,7,Jul 2025,Q3 2025,Tuesday,14,Power Learner (8+),False
TT06161,U00303,CR00051,2025-09-11,37.89,PayPal,TC00040,fcollins,35,Male,benjamin32@yahoo.com,26–35,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,2025,9,Sep 2025,Q3 2025,Thursday,14,Power Learner (8+),False
TT06162,U00310,CR00058,2025-12-06,0.0,PayPal,TC00042,davidbarrera,26,Female,aray@yahoo.com,26–35,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,2025,12,Dec 2025,Q4 2025,Saturday,11,Power Learner (8+),True
TT06163,U00315,CR00003,2025-07-14,0.0,Credit Card,TC00040,stephanie14,31,Female,desireereese@gmail.com,26–35,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,2025,7,Jul 2025,Q3 2025,Monday,12,Power Learner (8+),True
TT06164,U00321,CR00029,2025-01-15,0.0,Bank Transfer,TC00042,mhammond,28,Male,tsosa@gmail.com,26–35,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,2025,1,Jan 2025,Q1 2025,Wednesday,14,Power Learner (8+),True
TT06165,U00322,CR00019,2025-09-10,0.0,Credit Card,TC00040,idillon,23,Male,wmoore@gmail.com,18–25,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,2025,9,Sep 2025,Q3 2025,Wednesday,14,Power Learner (8+),True
TT06166,U00323,CR00004,2025-04-08,0.0,PayPal,TC00042,irichard,21,Female,robertsrobyn@yahoo.com,18–25,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,2025,4,Apr 2025,Q2 2025,Tuesday,15,Power Learner (8+),True
TT06167,U00328,CR00009,2025-11-26,0.0,PayPal,TC00040,glennmoore,29,Female,kathygrimes@yahoo.com,26–35,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,2025,11,Nov 2025,Q4 2025,Wednesday,15,Power Learner (8+),True
TT06168,U00329,CR00001,2025-04-11,472.28,PayPal,TC00042,ellisangela,20,Female,piercefrederick@gmail.com,18–25,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,2025,4,Apr 2025,Q2 2025,Friday,12,Power Learner (8+),False
TT06169,U00330,CR00020,2025-09-22,0.0,Credit Card,TC00042,jsherman,15,Female,paulirwin@hotmail.com,<18,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,2025,9,Sep 2025,Q3 2025,Monday,14,Power Learner (8+),True
TT06170,U00338,CR00047,2025-08-20,89.59,PayPal,TC00042,brianlee,23,Female,villegasbrandon@yahoo.com,18–25,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,2025,8,Aug 2025,Q3 2025,Wednesday,14,Power Learner (8+),False
TT06171,U00339,CR00033,2025-12-24,0.0,Credit Card,TC00040,emmaallen,29,Male,sbeard@gmail.com,26–35,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,2025,12,Dec 2025,Q4 2025,Wednesday,16,Power Learner (8+),True
TT06172,U00340,CR00005,2025-03-21,0.0,PayPal,TC00040,george01,30,Male,hillamber@yahoo.com,26–35,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,2025,3,Mar 2025,Q1 2025,Friday,14,Power Learner (8+),True
TT06173,U00345,CR00052,2025-04-27,0.0,Bank Transfer,TC00040,whiteheadjessica,16,Male,carolanderson@outlook.com,<18,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,2025,4,Apr 2025,Q2 2025,Sunday,15,Power Learner (8+),True
TT06174,U00351,CR00048,2025-12-20,0.0,Bank Transfer,TC00042,carlsonjason,18,Female,juan61@gmail.com,18–25,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,2025,12,Dec 2025,Q4 2025,Saturday,13,Power Learner (8+),True
TT06175,U00352,CR00044,2025-11-18,119.04,Bank Transfer,TC00040,danderson,28,Male,michael93@yahoo.com,26–35,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,2025,11,Nov 2025,Q4 2025,Tuesday,15,Power Learner (8+),False
TT06176,U00353,CR00053,2025-07-06,0.0,Bank Transfer,TC00040,webbcharles,34,Female,jeffrey93@hotmail.com,26–35,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,2025,7,Jul 2025,Q3 2025,Sunday,14,Power Learner (8+),True
TT06177,U00356,CR00051,2025-10-13,37.89,Bank Transfer,TC00040,donaldjacobs,21,Female,lhull@yahoo.com,18–25,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,2025,10,Oct 2025,Q4 2025,Monday,15,Power Learner (8+),False
TT06178,U00357,CR00044,2025-10-09,119.04,PayPal,TC00040,ychavez,15,Female,gjohnson@yahoo.com,<18,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,2025,10,Oct 2025,Q4 2025,Thursday,15,Power Learner (8+),False
TT06179,U00362,CR00058,2025-01-15,0.0,Credit Card,TC00040,eugene97,16,Male,felicia89@gmail.com,<18,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,2025,1,Jan 2025,Q1 2025,Wednesday,13,Power Learner (8+),True
TT06180,U00365,CR00020,2025-07-25,0.0,PayPal,TC00040,bfox,30,Female,hchapman@outlook.com,26–35,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,2025,7,Jul 2025,Q3 2025,Friday,13,Power Learner (8+),True
TT06181,U00379,CR00012,2025-07-26,487.92,PayPal,TC00040,garciajohn,20,Male,sharonmejia@yahoo.com,18–25,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,2025,7,Jul 2025,Q3 2025,Saturday,14,Power Learner (8+),False
TT06182,U00383,CR00046,2025-05-28,248.1,Credit Card,TC00040,michael40,29,Female,kaitlynanderson@hotmail.com,26–35,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,2025,5,May 2025,Q2 2025,Wednesday,15,Power Learner (8+),False
TT06183,U00394,CR00028,2025-12-05,0.78,Credit Card,TC00042,dianaeverett,30,Female,ubutler@yahoo.com,26–35,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,2025,12,Dec 2025,Q4 2025,Friday,11,Power Learner (8+),False
TT06184,U00399,CR00053,2025-12-06,0.0,Credit Card,TC00042,xgraham,31,Female,hmiller@yahoo.com,26–35,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,2025,12,Dec 2025,Q4 2025,Saturday,12,Power Learner (8+),True
TT06185,U00404,CR00045,2025-07-27,0.0,PayPal,TC00040,lucerojonathan,21,Female,christy17@yahoo.com,18–25,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,2025,7,Jul 2025,Q3 2025,Sunday,14,Power Learner (8+),True
TT06186,U00406,CR00016,2025-08-22,0.0,PayPal,TC00042,miranda71,33,Male,markguerrero@gmail.com,26–35,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,2025,8,Aug 2025,Q3 2025,Friday,15,Power Learner (8+),True
TT06187,U00407,CR00051,2025-12-27,37.89,Bank Transfer,TC00040,zlopez,23,Male,martinezchristopher@outlook.com,18–25,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,2025,12,Dec 2025,Q4 2025,Saturday,15,Power Learner (8+),False
TT06188,U00411,CR00010,2025-04-25,0.0,PayPal,TC00042,robert66,17,Female,alexandra14@yahoo.com,<18,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,2025,4,Apr 2025,Q2 2025,Friday,12,Power Learner (8+),True
TT06189,U00415,CR00054,2025-08-29,0.0,Credit Card,TC00042,lisaponce,31,Female,dustin99@yahoo.com,26–35,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,2025,8,Aug 2025,Q3 2025,Friday,13,Power Learner (8+),True
TT06190,U00423,CR00041,2025-12-01,53.86,PayPal,TC00040,reginaberg,27,Female,bradgalloway@hotmail.com,26–35,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,2025,12,Dec 2025,Q4 2025,Monday,12,Power Learner (8+),False
TT06191,U00424,CR00040,2025-10-24,327.99,Bank Transfer,TC00040,kristi64,35,Male,fbarnett@yahoo.com,26–35,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,2025,10,Oct 2025,Q4 2025,Friday,11,Power Learner (8+),False
TT06192,U00427,CR00007,2025-12-26,0.0,Credit Card,TC00042,bernardsexton,29,Female,rjenkins@yahoo.com,26–35,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,2025,12,Dec 2025,Q4 2025,Friday,16,Power Learner (8+),True
TT06193,U00438,CR00036,2025-10-19,0.0,PayPal,TC00040,eric69,21,Male,angelagreen@gmail.com,18–25,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,2025,10,Oct 2025,Q4 2025,Sunday,14,Power Learner (8+),True
TT06194,U00444,CR00024,2025-06-09,117.68,PayPal,TC00040,morrowmichael,15,Female,christopher38@outlook.com,<18,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,2025,6,Jun 2025,Q2 2025,Monday,13,Power Learner (8+),False
TT06195,U00449,CR00033,2025-10-23,0.0,PayPal,TC00040,brownkaren,33,Female,ambercruz@yahoo.com,26–35,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,2025,10,Oct 2025,Q4 2025,Thursday,14,Power Learner (8+),True
TT06196,U00450,CR00059,2025-11-15,0.0,PayPal,TC00042,colemanroy,20,Male,lyonsjohn@outlook.com,18–25,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,2025,11,Nov 2025,Q4 2025,Saturday,12,Power Learner (8+),True
TT06197,U00464,CR00034,2025-05-23,394.26,Credit Card,TC00040,blakejoseph,25,Male,rogersdakota@hotmail.com,18–25,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,2025,5,May 2025,Q2 2025,Friday,12,Power Learner (8+),False
TT06198,U00494,CR00007,2025-04-05,0.0,Bank Transfer,TC00040,joel15,26,Male,iwalker@yahoo.com,26–35,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,2025,4,Apr 2025,Q2 2025,Saturday,13,Power Learner (8+),True
TT06199,U00543,CR00047,2025-07-15,89.59,Credit Card,TC00042,broberts,18,Female,leryan@hotmail.com,18–25,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,2025,7,Jul 2025,Q3 2025,Tuesday,13,Power Learner (8+),False
TT06200,U00548,CR00011,2025-09-17,326.02,Bank Transfer,TC00040,vanessa32,32,Female,tinamiller@yahoo.com,26–35,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,2025,9,Sep 2025,Q3 2025,Wednesday,14,Power Learner (8+),False
TT06201,U00556,CR00004,2025-07-12,0.0,Credit Card,TC00040,martinezkenneth,25,Female,michael48@hotmail.com,18–25,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,2025,7,Jul 2025,Q3 2025,Saturday,14,Power Learner (8+),True
TT06202,U00559,CR00019,2025-05-23,0.0,Credit Card,TC00040,jonathanmendoza,20,Male,mark39@gmail.com,18–25,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,2025,5,May 2025,Q2 2025,Friday,11,Power Learner (8+),True
TT06203,U00562,CR00056,2025-12-17,212.39,PayPal,TC00042,douglasbright,23,Female,michelle98@gmail.com,18–25,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,2025,12,Dec 2025,Q4 2025,Wednesday,15,Power Learner (8+),False
TT06204,U00569,CR00055,2025-04-01,57.32,Bank Transfer,TC00040,danieljimenez,15,Female,ghunter@gmail.com,<18,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,2025,4,Apr 2025,Q2 2025,Tuesday,14,Power Learner (8+),False
TT06205,U00572,CR00035,2025-04-28,0.0,Bank Transfer,TC00040,jesse11,32,Male,richardsonjonathan@outlook.com,26–35,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,2025,4,Apr 2025,Q2 2025,Monday,13,Power Learner (8+),True
TT06206,U00573,CR00056,2025-05-16,212.39,Credit Card,TC00040,florestyler,30,Male,acrawford@gmail.com,26–35,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,2025,5,May 2025,Q2 2025,Friday,11,Power Learner (8+),False
TT06207,U00574,CR00019,2025-05-12,0.0,PayPal,TC00042,thomas63,33,Female,rebecca64@yahoo.com,26–35,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,2025,5,May 2025,Q2 2025,Monday,14,Power Learner (8+),True
TT06208,U00576,CR00046,2025-11-11,248.1,PayPal,TC00040,harrispenny,16,Male,jessica68@outlook.com,<18,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,2025,11,Nov 2025,Q4 2025,Tuesday,13,Power Learner (8+),False
TT06209,U00584,CR00016,2025-01-16,0.0,PayPal,TC00042,christine43,31,Female,brittanysantiago@yahoo.com,26–35,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,2025,1,Jan 2025,Q1 2025,Thursday,14,Power Learner (8+),True
TT06210,U00592,CR00027,2025-06-12,0.0,Credit Card,TC00042,barbara94,18,Female,david98@yahoo.com,18–25,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,2025,6,Jun 2025,Q2 2025,Thursday,14,Power Learner (8+),True
TT06211,U00595,CR00002,2025-11-28,0.0,PayPal,TC00040,hrichardson,29,Male,aaronfigueroa@gmail.com,26–35,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,2025,11,Nov 2025,Q4 2025,Friday,14,Power Learner (8+),True
TT06212,U00604,CR00054,2025-08-20,0.0,Credit Card,TC00040,mercedes21,30,Female,jonathanmorales@hotmail.com,26–35,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,2025,8,Aug 2025,Q3 2025,Wednesday,14,Power Learner (8+),True
TT06213,U00619,CR00007,2025-12-08,0.0,PayPal,TC00040,brittanymclean,32,Female,vwilliams@yahoo.com,26–35,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,2025,12,Dec 2025,Q4 2025,Monday,12,Power Learner (8+),True
TT06214,U00622,CR00022,2025-12-23,0.0,PayPal,TC00042,xhernandez,28,Female,hoodmelinda@yahoo.com,26–35,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,2025,12,Dec 2025,Q4 2025,Tuesday,13,Power Learner (8+),True
TT06215,U00633,CR00056,2025-02-16,212.39,Bank Transfer,TC00042,reidlisa,35,Female,alexanderblack@gmail.com,26–35,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,2025,2,Feb 2025,Q1 2025,Sunday,14,Power Learner (8+),False
